COD_DANE,NOMBRE_MPI,DPTO_CNMBR,year,loss_pixels,loss_area_ha,baseline_forest,proyectos_ecoregistry_co,proyectos_goldstandard_co,proyectos_offsetsdb_co,proyectos_acr_co,proyectos_climateactiondata_co,proyectos_carbono_total,poblacion_dane,temp_media_c,prec_anual_mm,proyectos_carbono_co,proyectos_berkeley_co,proyectos_cdm_co
13160,CANTAGALLO,BOLÍVAR,2020,17256,1553.04,82690.02,0,0,0,0,0,0,,,,0,0,0
13160,CANTAGALLO,BOLÍVAR,2021,15247,1372.23,82690.02,0,0,0,0,0,0,,,,0,0,0
13160,CANTAGALLO,BOLÍVAR,2022,12556,1130.04,82690.02,0,0,0,0,0,0,,,,0,0,0
13160,CANTAGALLO,BOLÍVAR,2023,10739,966.51,82690.02,0,0,0,0,0,0,,,,0,0,0
13160,CANTAGALLO,BOLÍVAR,2024,6148,553.3199999999999,82690.02,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2001,301,27.09,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2002,7,0.63,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2003,122,10.98,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2004,15,1.35,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2005,5,0.4499999999999999,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2006,2,0.18,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2007,12,1.08,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2008,35,3.15,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2009,201,18.09,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2010,163,14.67,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2011,145,13.05,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2012,124,11.16,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2013,2,0.18,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2014,8,0.72,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2015,16,1.44,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2016,0,0.0,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2017,0,0.0,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2018,0,0.0,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2019,15,1.35,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2020,12,1.08,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2021,1,0.09,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2022,4,0.36,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2023,16,1.44,3191.58,0,0,0,0,0,0,,,,0,0,0
13188,CICUCO,BOLÍVAR,2024,15,1.35,3191.58,0,0,0,0,0,0,,,,0,0,0
13212,CÓRDOBA,BOLÍVAR,2001,3116,280.44,19549.71,0,0,0,0,0,0,,,,0,0,0
13212,CÓRDOBA,BOLÍVAR,2002,148,13.32,19549.71,0,0,0,0,0,0,,,,0,0,0
13212,CÓRDOBA,BOLÍVAR,2003,189,17.009999999999998,19549.71,0,0,0,0,0,0,,,,0,0,0
13212,CÓRDOBA,BOLÍVAR,2004,962,86.58,19549.71,0,0,0,0,0,0,,,,0,0,0
13212,CÓRDOBA,BOLÍVAR,2005,612,55.08,19549.71,0,0,0,0,0,0,,,,0,0,0
13212,CÓRDOBA,BOLÍVAR,2006,1141,102.69,19549.71,0,0,0,0,0,0,,,,0,0,0
13212,CÓRDOBA,BOLÍVAR,2007,220,19.8,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2008,1868,168.12,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2009,1883,169.47,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2010,819,73.71,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2011,515,46.35,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2012,923,83.07,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2013,2088,187.92,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2014,1755,157.95,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2015,2600,234.0,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2016,3177,285.93,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2017,875,78.75,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2018,1135,102.15,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2019,965,86.85,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2020,1431,128.79,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2021,1105,99.45,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2022,1401,126.09,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2023,1721,154.89,19549.71,0,0,0,0,0,1,,,,0,1,0
13212,CÓRDOBA,BOLÍVAR,2024,500,45.0,19549.71,0,0,0,0,0,1,,,,0,1,0
13222,CLEMENCIA,BOLÍVAR,2001,459,41.31,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2002,328,29.52,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2003,53,4.77,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2004,734,66.06,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2005,80,7.199999999999999,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2006,127,11.43,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2007,45,4.05,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2008,1331,119.79,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2009,497,44.73,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2010,166,14.94,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2011,406,36.54,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2012,263,23.67,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2013,162,14.58,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2014,232,20.88,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2015,187,16.83,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2016,728,65.52,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2017,642,57.78,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2018,589,53.01,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2019,388,34.92,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2020,282,25.38,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2021,689,62.01,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2022,432,38.88,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2023,378,34.02,3435.48,0,0,0,0,0,0,,,,0,0,0
13222,CLEMENCIA,BOLÍVAR,2024,272,24.48,3435.48,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2001,2998,269.82,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2002,2013,181.17,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2003,1165,104.85,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2004,2836,255.24,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2005,2042,183.78,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2006,4229,380.61,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2007,1978,178.01999999999998,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2008,5067,456.03,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2009,12691,1142.19,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2010,4696,422.64,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2011,11674,1050.66,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2012,9248,832.3199999999999,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2013,5762,518.5799999999999,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2014,5302,477.18,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2015,5432,488.88,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2016,25072,2256.48,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2017,53334,4800.06,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2018,18508,1665.72,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2019,11424,1028.16,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2020,8938,804.42,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2021,18750,1687.5,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2022,11574,1041.66,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2023,14916,1342.44,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,2024,8711,783.99,79034.84999999999,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2001,1742,156.78,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2002,1398,125.82,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2003,802,72.17999999999999,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2004,1920,172.79999999999998,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2005,1531,137.79,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2006,2295,206.55,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2007,705,63.45,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2008,2735,246.15,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2009,1882,169.38,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2010,603,54.27,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2011,884,79.56,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2012,1059,95.31,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2013,700,63.0,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2014,1607,144.63,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2015,1147,103.23,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2016,3964,356.76,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2017,6431,578.79,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2018,3620,325.8,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2019,3128,281.52,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2020,4580,412.2,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2021,5177,465.93,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2022,3077,276.93,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2023,4052,364.68,18005.04,0,0,0,0,0,0,,,,0,0,0
13248,EL GUAMO,BOLÍVAR,2024,3641,327.69,18005.04,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2001,432,38.88,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2002,478,43.02,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2003,1099,98.91,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2004,809,72.81,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2005,827,74.42999999999999,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2006,647,58.23,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2007,1964,176.76,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2008,2324,209.16,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2009,2191,197.19,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2010,1418,127.62,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2011,1036,93.24,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2012,930,83.7,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2013,436,39.24,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2014,1591,143.19,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2015,452,40.68,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2016,9638,867.42,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2017,3663,329.67,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2018,2468,222.12,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2019,948,85.32,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2020,7009,630.81,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2021,2078,187.02,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2022,1773,159.57,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2023,1764,158.76,23230.62,0,0,0,0,0,0,,,,0,0,0
13268,EL PEÑÓN,BOLÍVAR,2024,714,64.25999999999999,23230.62,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2001,300,27.0,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2002,206,18.54,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2003,242,21.78,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2004,328,29.52,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2005,254,22.86,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2006,392,35.28,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2007,325,29.25,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2008,211,18.99,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2009,198,17.82,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2010,216,19.44,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2011,138,12.42,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2012,154,13.86,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2013,141,12.69,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2014,229,20.61,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2015,324,29.16,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2016,387,34.83,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2017,672,60.48,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2018,1139,102.51,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2019,472,42.48,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2020,595,53.55,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2021,440,39.6,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2022,236,21.24,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2023,263,23.67,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13300,HATILLO DE LOBA,BOLÍVAR,2024,190,17.099999999999998,8182.259999999999,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2001,2805,252.45,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2002,1124,101.16,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2003,1256,113.04,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2004,1537,138.32999999999998,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2005,1094,98.46,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2006,1089,98.01,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2007,828,74.52,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2008,1449,130.41,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2009,2248,202.32,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2010,971,87.39,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2011,757,68.13,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2012,1099,98.91,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2013,291,26.19,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2014,543,48.87,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2015,435,39.15,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2016,18132,1631.88,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2017,1023,92.07,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2018,589,53.01,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2019,616,55.44,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2020,1127,101.43,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2021,1057,95.13,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2022,694,62.46,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2023,2194,197.46,33030.0,0,0,0,0,0,0,,,,0,0,0
13430,MAGANGUÉ,BOLÍVAR,2024,189,17.009999999999998,33030.0,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2001,798,71.82,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2002,234,21.06,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2003,310,27.9,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2004,619,55.71,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2005,323,29.07,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2006,198,17.82,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2007,117,10.53,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2008,568,51.12,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2009,735,66.14999999999999,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2010,323,29.07,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2011,298,26.82,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2012,482,43.38,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2013,522,46.98,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2014,686,61.74,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2015,532,47.88,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2016,4208,378.72,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2017,3389,305.01,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2018,2240,201.6,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2019,1392,125.28,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2020,1268,114.12,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2021,2606,234.54,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2022,1844,165.96,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2023,993,89.36999999999999,12442.59,0,0,0,0,0,0,,,,0,0,0
13433,MAHATES,BOLÍVAR,2024,1681,151.29,12442.59,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2001,294,26.46,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2002,118,10.62,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2003,207,18.63,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2004,254,22.86,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2005,170,15.3,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2006,206,18.54,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2007,291,26.19,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2008,89,8.01,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2009,404,36.36,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2010,113,10.17,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2011,166,14.94,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2012,327,29.43,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2013,444,39.96,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2014,930,83.7,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2015,364,32.76,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2016,717,64.53,13722.57,0,0,0,0,0,0,,,,0,0,0
13440,MARGARITA,BOLÍVAR,2017,525,47.25,13722.57,0,0,0,0,0,0,,,,0,0,0
