COD_DANE,NOMBRE_MPI,DPTO_CNMBR,baseline_forest_tc30,px_bosque_tc30,baseline_forest_tc50,baseline_forest_tc75,fuente,version_gfc,baseline_forest,area_municipio_ha,fecha_generacion
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,34544.34045070865,386336,28079.484092212275,19871.52353094072,local:Colombia_treecover2000.tif,Colombia_treecover2000,34544.34045070865,52555.322525760144,2026-09-20T09:50:08
05044,ANZÁ,ANTIOQUIA,17338.94152899429,193829,14394.621449122315,10481.045441067161,local:Colombia_treecover2000.tif,Colombia_treecover2000,17338.94152899429,25591.05274257436,2026-09-20T09:50:08
05045,APARTADÓ,ANTIOQUIA,49813.76790671096,558788,48724.75314435018,45660.114903179594,local:Colombia_treecover2000.tif,Colombia_treecover2000,49813.76790671096,53535.13574648304,2026-09-20T09:50:08
05051,ARBOLETES,ANTIOQUIA,42764.10365090751,480573,37361.50711547439,27123.611597687966,local:Colombia_treecover2000.tif,Colombia_treecover2000,42764.10365090751,75427.64551847993,2026-09-20T09:50:08
05055,ARGELIA,ANTIOQUIA,22396.757184481918,250093,21440.05417695235,19533.988745037524,local:Colombia_treecover2000.tif,Colombia_treecover2000,22396.757184481918,24519.895072658586,2026-09-20T09:50:08
05059,ARMENIA,ANTIOQUIA,7680.836810054097,85839,5931.047727209069,4321.127480089885,local:Colombia_treecover2000.tif,Colombia_treecover2000,7680.836810054097,11042.213658792507,2026-09-20T09:50:08
05079,BARBOSA,ANTIOQUIA,16805.43650629239,187914,14512.249955991276,10681.562435461728,local:Colombia_treecover2000.tif,Colombia_treecover2000,16805.43650629239,20555.297575895867,2026-09-20T09:50:08
05086,BELMIRA,ANTIOQUIA,23447.598950102212,262297,21319.943728233106,16688.27060761353,local:Colombia_treecover2000.tif,Colombia_treecover2000,23447.598950102212,29585.87326060444,2026-09-20T09:50:08
05088,BELLO,ANTIOQUIA,9414.586912928757,105255,8214.651422613028,5948.373436058979,local:Colombia_treecover2000.tif,Colombia_treecover2000,9414.586912928757,14770.069491091996,2026-09-20T09:50:08
05091,BETANIA,ANTIOQUIA,16445.998643101877,183650,15688.583203685552,13718.640255688566,local:Colombia_treecover2000.tif,Colombia_treecover2000,16445.998643101877,18052.530289669096,2026-09-20T09:50:08
05093,BETULIA,ANTIOQUIA,18120.60345973864,202518,15610.02276836769,12438.652470709683,local:Colombia_treecover2000.tif,Colombia_treecover2000,18120.60345973864,26236.212141861524,2026-09-20T09:50:08
05101,CIUDAD BOLÍVAR,ANTIOQUIA,22375.502628596012,249914,20792.741288932193,17518.07045923418,local:Colombia_treecover2000.tif,Colombia_treecover2000,22375.502628596012,26379.0910510875,2026-09-20T09:50:08
05107,BRICEÑO,ANTIOQUIA,34986.21314912754,391750,33409.918079174255,29933.43651217449,local:Colombia_treecover2000.tif,Colombia_treecover2000,34986.21314912754,37624.01070583626,2026-09-20T09:50:08
05113,BURITICÁ,ANTIOQUIA,23028.39246060302,257694,19726.94151018015,15377.911452530325,local:Colombia_treecover2000.tif,Colombia_treecover2000,23028.39246060302,35527.88721118467,2026-09-20T09:50:08
05120,CÁCERES,ANTIOQUIA,123887.73048268181,1388771,116171.17202296863,102019.36150352197,local:Colombia_treecover2000.tif,Colombia_treecover2000,123887.73048268181,187278.47323748752,2026-09-20T09:50:08
05125,CAICEDO,ANTIOQUIA,16171.331654241736,180817,14652.798761047841,11791.701866242664,local:Colombia_treecover2000.tif,Colombia_treecover2000,16171.331654241736,20013.032896863064,2026-09-20T09:50:08
05129,CALDAS,ANTIOQUIA,12084.232144737482,135022,11549.67568309922,10587.498256950621,local:Colombia_treecover2000.tif,Colombia_treecover2000,12084.232144737482,13276.52458800169,2026-09-20T09:50:08
05134,CAMPAMENTO,ANTIOQUIA,20199.67507326769,226144,18128.876021647324,14830.740441013244,local:Colombia_treecover2000.tif,Colombia_treecover2000,20199.67507326769,23208.523570356436,2026-09-20T09:50:08
05138,CAÑASGORDAS,ANTIOQUIA,34877.972814160545,390292,33511.635558680326,30660.37861564416,local:Colombia_treecover2000.tif,Colombia_treecover2000,34877.972814160545,36484.01879380207,2026-09-20T09:50:08
05142,CARACOLÍ,ANTIOQUIA,21726.754602981247,242892,20370.10857992056,17558.754708338565,local:Colombia_treecover2000.tif,Colombia_treecover2000,21726.754602981247,26258.321252142723,2026-09-20T09:50:08
05145,CARAMANTA,ANTIOQUIA,6712.114727917373,74931,5976.596131806624,4772.58820842386,local:Colombia_treecover2000.tif,Colombia_treecover2000,6712.114727917373,9206.265409398487,2026-09-20T09:50:08
05147,CAREPA,ANTIOQUIA,31792.8851177368,356546,29847.127995246887,25661.088830281806,local:Colombia_treecover2000.tif,Colombia_treecover2000,31792.8851177368,38745.091244845105,2026-09-20T09:50:08
05148,EL CARMEN DE VIBORAL,ANTIOQUIA,35155.18770906495,392742,33017.66091323095,29056.09425545011,local:Colombia_treecover2000.tif,Colombia_treecover2000,35155.18770906495,40912.69710322367,2026-09-20T09:50:08
05150,CAROLINA,ANTIOQUIA,12091.45486359546,135289,10738.650297951363,8781.848396336965,local:Colombia_treecover2000.tif,Colombia_treecover2000,12091.45486359546,14951.37254596639,2026-09-20T09:50:08
05154,CAUCASIA,ANTIOQUIA,63476.09226939874,711943,54523.79116182833,39748.612429473294,local:Colombia_treecover2000.tif,Colombia_treecover2000,63476.09226939874,142818.19866301373,2026-09-20T09:50:08
05172,CHIGORODÓ,ANTIOQUIA,51120.76854114493,573092,46076.3942255457,37829.104589118535,local:Colombia_treecover2000.tif,Colombia_treecover2000,51120.76854114493,72198.16656448029,2026-09-20T09:50:08
05190,CISNEROS,ANTIOQUIA,3662.1535949745953,40958,3025.536696101014,2236.381521353479,local:Colombia_treecover2000.tif,Colombia_treecover2000,3662.1535949745953,4685.696233982768,2026-09-20T09:50:08
05197,COCORNÁ,ANTIOQUIA,23067.11363844823,257711,21466.764192354647,18770.424656304956,local:Colombia_treecover2000.tif,Colombia_treecover2000,23067.11363844823,25780.939689343362,2026-09-20T09:50:08
05206,CONCEPCIÓN,ANTIOQUIA,16621.721320239623,185836,14161.440659482181,10565.440120976258,local:Colombia_treecover2000.tif,Colombia_treecover2000,16621.721320239623,20195.259696037367,2026-09-20T09:50:08
05209,CONCORDIA,ANTIOQUIA,15174.867263410504,169554,12778.171443208319,9797.41038619779,local:Colombia_treecover2000.tif,Colombia_treecover2000,15174.867263410504,24786.63532627889,2026-09-20T09:50:08
05212,COPACABANA,ANTIOQUIA,4723.327910065305,52805,3972.0678781318784,2994.6827586093686,local:Colombia_treecover2000.tif,Colombia_treecover2000,4723.327910065305,6783.625809036667,2026-09-20T09:50:08
05234,DABEIBA,ANTIOQUIA,191864.76657154475,2147807,189009.20568277602,181987.94495229897,local:Colombia_treecover2000.tif,Colombia_treecover2000,191864.76657154475,195769.91032882212,2026-09-20T09:50:08
05237,DONMATÍAS,ANTIOQUIA,15365.321026937558,171834,13370.433547982746,9238.754141329428,local:Colombia_treecover2000.tif,Colombia_treecover2000,15365.321026937558,19804.97621932147,2026-09-20T09:50:08
05240,EBÉJICO,ANTIOQUIA,19643.51563706762,219598,17051.67794643259,13497.859791516172,local:Colombia_treecover2000.tif,Colombia_treecover2000,19643.51563706762,23771.14511008932,2026-09-20T09:50:08
05250,EL BAGRE,ANTIOQUIA,148050.7802361373,1660006,146018.96719123435,140962.90816625394,local:Colombia_treecover2000.tif,Colombia_treecover2000,148050.7802361373,155889.04935347632,2026-09-20T09:50:08
05264,ENTRERRÍOS,ANTIOQUIA,16566.39200082101,185297,15177.165398193343,11132.72218748384,local:Colombia_treecover2000.tif,Colombia_treecover2000,16566.39200082101,21422.851874127315,2026-09-20T09:50:08
05266,ENVIGADO,ANTIOQUIA,5473.977426891011,61174,4933.335471038768,4046.848321456104,local:Colombia_treecover2000.tif,Colombia_treecover2000,5473.977426891011,7951.026112768669,2026-09-20T09:50:08
05282,FREDONIA,ANTIOQUIA,19000.143392986894,212234,15123.724105194942,10895.801369795896,local:Colombia_treecover2000.tif,Colombia_treecover2000,19000.143392986894,25406.982939979054,2026-09-20T09:50:08
05284,FRONTINO,ANTIOQUIA,133764.4623746457,1496456,130147.73879315803,122571.27034140888,local:Colombia_treecover2000.tif,Colombia_treecover2000,133764.4623746457,138443.8159933402,2026-09-20T09:50:08
05306,GIRALDO,ANTIOQUIA,6695.273335821868,74898,5755.311543147345,4340.412982495082,local:Colombia_treecover2000.tif,Colombia_treecover2000,6695.273335821868,9342.241949918394,2026-09-20T09:50:08
05308,GIRARDOTA,ANTIOQUIA,5644.496298048198,63107,4565.379438970862,3054.518826147672,local:Colombia_treecover2000.tif,Colombia_treecover2000,5644.496298048198,8282.978908128058,2026-09-20T09:50:08
05310,GÓMEZ PLATA,ANTIOQUIA,27644.938902690046,309283,24651.385353896978,20162.36750147953,local:Colombia_treecover2000.tif,Colombia_treecover2000,27644.938902690046,33203.11721420013,2026-09-20T09:50:08
05313,GRANADA,ANTIOQUIA,15208.643894565883,169954,12763.356627084988,9682.259040813422,local:Colombia_treecover2000.tif,Colombia_treecover2000,15208.643894565883,19011.81846300525,2026-09-20T09:50:08
05315,GUADALUPE,ANTIOQUIA,9270.595167038773,103750,7921.497519831075,6036.358264016342,local:Colombia_treecover2000.tif,Colombia_treecover2000,9270.595167038773,11814.868986180538,2026-09-20T09:50:08
05318,GUARNE,ANTIOQUIA,9388.123309657209,104940,7788.2723473672195,5718.748802424527,local:Colombia_treecover2000.tif,Colombia_treecover2000,9388.123309657209,15178.8282697052,2026-09-20T09:50:08
05321,GUATAPÉ,ANTIOQUIA,5226.092861366137,58414,4746.006414486086,4084.47686997471,local:Colombia_treecover2000.tif,Colombia_treecover2000,5226.092861366137,8328.168694507956,2026-09-20T09:50:08
05347,HELICONIA,ANTIOQUIA,10588.365764839215,118344,9855.241447061893,8523.291568341836,local:Colombia_treecover2000.tif,Colombia_treecover2000,10588.365764839215,11486.68410989132,2026-09-20T09:50:08
05353,HISPANIA,ANTIOQUIA,4248.940817863313,47453,3371.720366866548,2530.5833816137974,local:Colombia_treecover2000.tif,Colombia_treecover2000,4248.940817863313,5417.935855530039,2026-09-20T09:50:08
05360,ITAGÜÍ,ANTIOQUIA,575.8699211214999,6436,434.85473361334886,278.89751278432476,local:Colombia_treecover2000.tif,Colombia_treecover2000,575.8699211214999,1964.475366359619,2026-09-20T09:50:08
05361,ITUANGO,ANTIOQUIA,268363.8389819238,3006240,261344.88077409848,247079.6286260056,local:Colombia_treecover2000.tif,Colombia_treecover2000,268363.8389819238,284084.0876263541,2026-09-20T09:50:08
05364,JARDÍN,ANTIOQUIA,18427.19274358198,205719,17275.37212423762,14680.698603974588,local:Colombia_treecover2000.tif,Colombia_treecover2000,18427.19274358198,20117.752401913844,2026-09-20T09:50:08
05368,JERICÓ,ANTIOQUIA,13515.738477402145,150941,10862.22136041817,7942.210843079053,local:Colombia_treecover2000.tif,Colombia_treecover2000,13515.738477402145,20497.123284634497,2026-09-20T09:50:08
05376,LA CEJA,ANTIOQUIA,9153.716124286479,102266,7904.62178864142,5937.947612068261,local:Colombia_treecover2000.tif,Colombia_treecover2000,9153.716124286479,13266.672321236128,2026-09-20T09:50:08
05380,LA ESTRELLA,ANTIOQUIA,2626.727136902642,29354,2289.462608058041,1890.363683625767,local:Colombia_treecover2000.tif,Colombia_treecover2000,2626.727136902642,3679.265231573309,2026-09-20T09:50:08
05390,LA PINTADA,ANTIOQUIA,4136.114741631522,46189,2960.630761317786,1851.5813638547372,local:Colombia_treecover2000.tif,Colombia_treecover2000,4136.114741631522,5428.2733952098715,2026-09-20T09:50:08
05400,LA UNIÓN,ANTIOQUIA,12150.608901483478,135735,10868.994169536327,7981.151474566994,local:Colombia_treecover2000.tif,Colombia_treecover2000,12150.608901483478,16767.033763582178,2026-09-20T09:50:08
05411,LIBORINA,ANTIOQUIA,17726.393843013575,198324,16171.873461959623,13537.18360722112,local:Colombia_treecover2000.tif,Colombia_treecover2000,17726.393843013575,21638.676219132514,2026-09-20T09:50:08
05425,MACEO,ANTIOQUIA,37091.66307956372,414833,34193.72996464866,28687.78608666327,local:Colombia_treecover2000.tif,Colombia_treecover2000,37091.66307956372,45526.90608138932,2026-09-20T09:50:08
05440,MARINILLA,ANTIOQUIA,6066.954441337274,67806,4403.696076445825,2327.5145088297068,local:Colombia_treecover2000.tif,Colombia_treecover2000,6066.954441337274,11223.604580039366,2026-09-20T09:50:08
05467,MONTEBELLO,ANTIOQUIA,6868.110298086128,76721,6350.143334668284,5377.320906054105,local:Colombia_treecover2000.tif,Colombia_treecover2000,6868.110298086128,7599.829566716436,2026-09-20T09:50:08
05475,MURINDÓ,ANTIOQUIA,121168.33275362692,1355937,120562.90063423404,118318.02109990217,local:Colombia_treecover2000.tif,Colombia_treecover2000,121168.33275362692,126679.24746770096,2026-09-20T09:50:08
05480,MUTATÁ,ANTIOQUIA,96118.42993227192,1076770,92049.78362122428,85117.65111793115,local:Colombia_treecover2000.tif,Colombia_treecover2000,96118.42993227192,107502.10946440547,2026-09-20T09:50:08
05483,NARIÑO,ANTIOQUIA,26981.348559971168,301221,25306.71131605992,21251.156934574963,local:Colombia_treecover2000.tif,Colombia_treecover2000,26981.348559971168,31660.3872674357,2026-09-20T09:50:08
05490,NECOCLÍ,ANTIOQUIA,89246.83677310686,1002629,82948.3968582931,69622.285740906,local:Colombia_treecover2000.tif,Colombia_treecover2000,89246.83677310686,125586.53233061376,2026-09-20T09:50:08
05495,NECHÍ,ANTIOQUIA,65519.678227111435,735120,60560.98885971775,51742.49545376714,local:Colombia_treecover2000.tif,Colombia_treecover2000,65519.678227111435,93658.44841772743,2026-09-20T09:50:08
05501,OLAYA,ANTIOQUIA,7007.511452770876,78383,6113.039235063263,4655.434062270094,local:Colombia_treecover2000.tif,Colombia_treecover2000,7007.511452770876,8697.390452660591,2026-09-20T09:50:08
05541,PEÑOL,ANTIOQUIA,7363.542739113702,82303,5891.333890440814,3900.824095779894,local:Colombia_treecover2000.tif,Colombia_treecover2000,7363.542739113702,11825.51972141549,2026-09-20T09:50:08
05543,PEQUE,ANTIOQUIA,34734.31951722252,388879,31612.681011593508,26094.68954444815,local:Colombia_treecover2000.tif,Colombia_treecover2000,34734.31951722252,43403.88332609181,2026-09-20T09:50:08
05576,PUEBLORRICO,ANTIOQUIA,6403.758091194991,71520,5801.265094662091,4849.47813438971,local:Colombia_treecover2000.tif,Colombia_treecover2000,6403.758091194991,7542.674735850142,2026-09-20T09:50:08
05579,PUERTO BERRÍO,ANTIOQUIA,79396.02895106917,887849,72355.2602511752,61387.339751548156,local:Colombia_treecover2000.tif,Colombia_treecover2000,79396.02895106917,121894.48144812848,2026-09-20T09:50:08
05585,PUERTO NARE,ANTIOQUIA,36537.33923436624,408312,32963.50994289625,27078.38203991622,local:Colombia_treecover2000.tif,Colombia_treecover2000,36537.33923436624,57906.60944034167,2026-09-20T09:50:08
05591,PUERTO TRIUNFO,ANTIOQUIA,17934.39391125652,200352,15108.7049221003,11242.324481975778,local:Colombia_treecover2000.tif,Colombia_treecover2000,17934.39391125652,36927.14944990081,2026-09-20T09:50:08
05604,REMEDIOS,ANTIOQUIA,171467.4904293077,1919531,165237.30329133023,153833.64916589484,local:Colombia_treecover2000.tif,Colombia_treecover2000,171467.4904293077,196499.8306977756,2026-09-20T09:50:08
05607,RETIRO,ANTIOQUIA,20083.56401933043,224402,18677.073721856083,16250.400938386265,local:Colombia_treecover2000.tif,Colombia_treecover2000,20083.56401933043,24192.375201433846,2026-09-20T09:50:08
05615,RIONEGRO,ANTIOQUIA,9390.736435684972,104945,7157.908741218109,4653.025726991459,local:Colombia_treecover2000.tif,Colombia_treecover2000,9390.736435684972,19586.687913189002,2026-09-20T09:50:08
05628,SABANALARGA,ANTIOQUIA,21899.838318866176,245106,19713.566711994703,16409.83300523489,local:Colombia_treecover2000.tif,Colombia_treecover2000,21899.838318866176,26572.70116109951,2026-09-20T09:50:08
05631,SABANETA,ANTIOQUIA,1085.9871876476047,12136,968.4949193486391,826.125476613394,local:Colombia_treecover2000.tif,Colombia_treecover2000,1085.9871876476047,1566.1936856801792,2026-09-20T09:50:08
05642,SALGAR,ANTIOQUIA,24299.377667461384,271467,22411.89097767988,19197.777628833817,local:Colombia_treecover2000.tif,Colombia_treecover2000,24299.377667461384,28823.40932464729,2026-09-20T09:50:08
05647,SAN ANDRÉS DE CUERQUÍA,ANTIOQUIA,19002.365283463223,212684,18060.05785661236,15365.487397166864,local:Colombia_treecover2000.tif,Colombia_treecover2000,19002.365283463223,20682.01900590929,2026-09-20T09:50:08
05649,SAN CARLOS,ANTIOQUIA,67272.36327467431,751858,64843.556216050376,59856.83252134949,local:Colombia_treecover2000.tif,Colombia_treecover2000,67272.36327467431,71641.25993840373,2026-09-20T09:50:08
05652,SAN FRANCISCO,ANTIOQUIA,35203.39074989458,393217,34932.67648433295,34086.86005957178,local:Colombia_treecover2000.tif,Colombia_treecover2000,35203.39074989458,35420.160127314586,2026-09-20T09:50:08
05656,SAN JERÓNIMO,ANTIOQUIA,13502.131525219153,150976,12184.42565496217,9963.273586351643,local:Colombia_treecover2000.tif,Colombia_treecover2000,13502.131525219153,15213.95845692307,2026-09-20T09:50:08
05658,SAN JOSÉ DE LA MONTAÑA,ANTIOQUIA,10201.442898351163,114158,9150.264662980702,6665.7092256763735,local:Colombia_treecover2000.tif,Colombia_treecover2000,10201.442898351163,12604.75572598457,2026-09-20T09:50:08
05659,SAN JUAN DE URABÁ,ANTIOQUIA,16486.967167127637,185324,14449.813685574405,10485.898207106817,local:Colombia_treecover2000.tif,Colombia_treecover2000,16486.967167127637,25211.85658777152,2026-09-20T09:50:08
05660,SAN LUIS,ANTIOQUIA,49198.02076600894,549675,47979.46294146937,45273.198420415065,local:Colombia_treecover2000.tif,Colombia_treecover2000,49198.02076600894,51834.595615286154,2026-09-20T09:50:08
05664,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,18089.933529675734,202283,16729.531011731964,12065.49461380016,local:Colombia_treecover2000.tif,Colombia_treecover2000,18089.933529675734,23524.908379989643,2026-09-20T09:50:08
05665,SAN PEDRO DE URABÁ,ANTIOQUIA,28288.01849318892,317685,24876.08230426588,18313.688042815047,local:Colombia_treecover2000.tif,Colombia_treecover2000,28288.01849318892,60264.45345359669,2026-09-20T09:50:08
05667,SAN RAFAEL,ANTIOQUIA,33596.58170740494,375572,31716.102947851494,28609.99991337039,local:Colombia_treecover2000.tif,Colombia_treecover2000,33596.58170740494,36369.31421601433,2026-09-20T09:50:08
05670,SAN ROQUE,ANTIOQUIA,36079.25127345303,403431,33048.53577755275,27473.06705651976,local:Colombia_treecover2000.tif,Colombia_treecover2000,36079.25127345303,42456.1233801735,2026-09-20T09:50:08
05674,SAN VICENTE FERRER,ANTIOQUIA,15278.747515201092,170800,11426.288098601563,7430.9960665024355,local:Colombia_treecover2000.tif,Colombia_treecover2000,15278.747515201092,23039.150207655894,2026-09-20T09:50:08
05679,SANTA BÁRBARA,ANTIOQUIA,15875.113201455493,177325,13909.45220022466,11197.522658304864,local:Colombia_treecover2000.tif,Colombia_treecover2000,15875.113201455493,19611.813820140444,2026-09-20T09:50:08
05686,SANTA ROSA DE OSOS,ANTIOQUIA,63017.58212194541,704970,53446.513594728196,34593.02190820013,local:Colombia_treecover2000.tif,Colombia_treecover2000,63017.58212194541,86446.42882633649,2026-09-20T09:50:08
05690,SANTO DOMINGO,ANTIOQUIA,23319.633457467316,260774,20519.667133374776,16219.87761009231,local:Colombia_treecover2000.tif,Colombia_treecover2000,23319.633457467316,26585.136289977425,2026-09-20T09:50:08
05697,EL SANTUARIO,ANTIOQUIA,4809.55515177735,53746,3815.359702969523,2528.3666758281734,local:Colombia_treecover2000.tif,Colombia_treecover2000,4809.55515177735,8352.828944724142,2026-09-20T09:50:08
05736,SEGOVIA,ANTIOQUIA,108341.67350742845,1213553,107000.94768931041,104138.2993864787,local:Colombia_treecover2000.tif,Colombia_treecover2000,108341.67350742845,113278.36106603115,2026-09-20T09:50:08
05756,SONSÓN,ANTIOQUIA,107465.13246046111,1200114,101041.05134254272,89491.63475422161,local:Colombia_treecover2000.tif,Colombia_treecover2000,107465.13246046111,134561.03411394983,2026-09-20T09:50:08
05761,SOPETRÁN,ANTIOQUIA,18072.81187461511,202118,15862.866203962014,12352.263347967317,local:Colombia_treecover2000.tif,Colombia_treecover2000,18072.81187461511,21903.68149294326,2026-09-20T09:50:08
05789,TÁMESIS,ANTIOQUIA,16851.189483551803,188153,14499.89048888494,11470.675974649008,local:Colombia_treecover2000.tif,Colombia_treecover2000,16851.189483551803,25219.453670466257,2026-09-20T09:50:08
05790,TARAZÁ,ANTIOQUIA,94509.27996991332,1059088,90457.15448082582,82192.20447963745,local:Colombia_treecover2000.tif,Colombia_treecover2000,94509.27996991332,114860.58438356774,2026-09-20T09:50:08
05792,TARSO,ANTIOQUIA,9003.290458750853,100564,7536.490998080046,5937.178082683817,local:Colombia_treecover2000.tif,Colombia_treecover2000,9003.290458750853,12046.673026948974,2026-09-20T09:50:08
05809,TITIRIBÍ,ANTIOQUIA,10290.015706257913,114976,8411.733897463313,6152.3755874045555,local:Colombia_treecover2000.tif,Colombia_treecover2000,10290.015706257913,14032.860970394373,2026-09-20T09:50:08
05819,TOLEDO,ANTIOQUIA,11883.39264006307,133033,10931.191727449135,9131.720231950834,local:Colombia_treecover2000.tif,Colombia_treecover2000,11883.39264006307,13441.75498872325,2026-09-20T09:50:08
05837,TURBO,ANTIOQUIA,211120.8968906654,2368978,198799.4151448453,176013.55720202383,local:Colombia_treecover2000.tif,Colombia_treecover2000,211120.8968906654,292324.2082232779,2026-09-20T09:50:08
05842,URAMITA,ANTIOQUIA,23236.8673328408,260080,20885.142814979452,17268.289432483143,local:Colombia_treecover2000.tif,Colombia_treecover2000,23236.8673328408,26595.321638295583,2026-09-20T09:50:08
05847,URRAO,ANTIOQUIA,228797.1907492763,2557846,218862.61245824592,201422.45705817564,local:Colombia_treecover2000.tif,Colombia_treecover2000,228797.1907492763,256384.96679177057,2026-09-20T09:50:08
05854,VALDIVIA,ANTIOQUIA,50814.417528071324,569174,48681.326990048634,43612.27529770414,local:Colombia_treecover2000.tif,Colombia_treecover2000,50814.417528071324,56748.166641290845,2026-09-20T09:50:08
05856,VALPARAÍSO,ANTIOQUIA,9123.176789715491,101864,7101.699792383957,4617.920647704955,local:Colombia_treecover2000.tif,Colombia_treecover2000,9123.176789715491,12614.562897990267,2026-09-20T09:50:08
05858,VEGACHÍ,ANTIOQUIA,49020.68017564628,548578,46629.25947384446,41923.310652027925,local:Colombia_treecover2000.tif,Colombia_treecover2000,49020.68017564628,54030.19642361468,2026-09-20T09:50:08
05861,VENECIA,ANTIOQUIA,12270.965421053554,137084,10485.24869833709,8104.6360973257215,local:Colombia_treecover2000.tif,Colombia_treecover2000,12270.965421053554,14362.631416642731,2026-09-20T09:50:08
05873,VIGÍA DEL FUERTE,ANTIOQUIA,156780.61102963195,1753113,155721.81230773166,151892.51785782812,local:Colombia_treecover2000.tif,Colombia_treecover2000,156780.61102963195,166270.19222271247,2026-09-20T09:50:08
05885,YALÍ,ANTIOQUIA,39861.04923457229,445962,37699.571319463925,33345.62337871912,local:Colombia_treecover2000.tif,Colombia_treecover2000,39861.04923457229,44055.20850290544,2026-09-20T09:50:08
05887,YARUMAL,ANTIOQUIA,60726.341744838006,679792,54626.24081258266,42078.92404001326,local:Colombia_treecover2000.tif,Colombia_treecover2000,60726.341744838006,71232.26569289429,2026-09-20T09:50:08
05890,YOLOMBÓ,ANTIOQUIA,84763.97210566227,948204,79237.40544843173,69297.15657349417,local:Colombia_treecover2000.tif,Colombia_treecover2000,84763.97210566227,94334.43222420903,2026-09-20T09:50:08
05893,YONDÓ,ANTIOQUIA,142172.8104411139,1591340,131325.5166711339,111320.8375612025,local:Colombia_treecover2000.tif,Colombia_treecover2000,142172.8104411139,189271.3927935046,2026-09-20T09:50:08
05895,ZARAGOZA,ANTIOQUIA,98927.96275189248,1108575,94610.00086518266,86222.8723162981,local:Colombia_treecover2000.tif,Colombia_treecover2000,98927.96275189248,116653.14441988301,2026-09-20T09:50:08
08001,BARRANQUILLA,ATLÁNTICO,741.6293927529547,8394,379.3782958922628,92.49808850330301,local:Colombia_treecover2000.tif,Colombia_treecover2000,741.6293927529547,15412.75513310188,2026-09-20T09:50:08
08078,BARANOA,ATLÁNTICO,2485.6929389475595,28118,1980.9862261303272,1020.3095634456918,local:Colombia_treecover2000.tif,Colombia_treecover2000,2485.6929389475595,12126.327266801869,2026-09-20T09:50:08
08137,CAMPO DE LA CRUZ,ATLÁNTICO,331.07895121848446,3740,152.96850496048873,51.52190901508664,local:Colombia_treecover2000.tif,Colombia_treecover2000,331.07895121848446,9992.062157087676,2026-09-20T09:50:08
08141,CANDELARIA,ATLÁNTICO,516.4393549310113,5836,264.85810016819966,36.635588685765995,local:Colombia_treecover2000.tif,Colombia_treecover2000,516.4393549310113,13566.529893275261,2026-09-20T09:50:08
08296,GALAPA,ATLÁNTICO,2196.2007723408806,24850,1622.105506855018,617.698048375246,local:Colombia_treecover2000.tif,Colombia_treecover2000,2196.2007723408806,9748.123372942156,2026-09-20T09:50:08
08372,JUAN DE ACOSTA,ATLÁNTICO,5458.431783873709,61747,4335.774653132308,2387.1025319242817,local:Colombia_treecover2000.tif,Colombia_treecover2000,5458.431783873709,16790.924121179236,2026-09-20T09:50:08
08421,LURUACO,ATLÁNTICO,7865.150210275595,88918,6806.262996826408,4609.154747616913,local:Colombia_treecover2000.tif,Colombia_treecover2000,7865.150210275595,22359.54863844146,2026-09-20T09:50:08
08433,MALAMBO,ATLÁNTICO,1083.431694748333,12257,798.370135478528,337.39565979171266,local:Colombia_treecover2000.tif,Colombia_treecover2000,1083.431694748333,9786.520455782906,2026-09-20T09:50:08
08436,MANATÍ,ATLÁNTICO,2151.4931431039518,24311,1524.1949158515345,636.1142905767167,local:Colombia_treecover2000.tif,Colombia_treecover2000,2151.4931431039518,21411.263974139238,2026-09-20T09:50:08
08520,PALMAR DE VARELA,ATLÁNTICO,634.2890481453701,7172,406.46972997242824,99.40506752247633,local:Colombia_treecover2000.tif,Colombia_treecover2000,634.2890481453701,9226.015192476358,2026-09-20T09:50:08
08549,PIOJÓ,ATLÁNTICO,9306.779586251318,105254,7851.26041225822,4972.30874332774,local:Colombia_treecover2000.tif,Colombia_treecover2000,9306.779586251318,26267.861837696288,2026-09-20T09:50:08
08558,POLONUEVO,ATLÁNTICO,338.4741943423413,3828,207.96715984926414,55.70689763465515,local:Colombia_treecover2000.tif,Colombia_treecover2000,338.4741943423413,7380.851389622542,2026-09-20T09:50:08
08560,PONEDERA,ATLÁNTICO,900.1975596230003,10176,567.7558583476366,229.03280993213735,local:Colombia_treecover2000.tif,Colombia_treecover2000,900.1975596230003,20636.98224034586,2026-09-20T09:50:08
08573,PUERTO COLOMBIA,ATLÁNTICO,1929.0475193865705,21835,1441.2900194964345,674.0886677645258,local:Colombia_treecover2000.tif,Colombia_treecover2000,1929.0475193865705,6935.860737349,2026-09-20T09:50:08
08606,REPELÓN,ATLÁNTICO,9959.520073885575,112555,8714.688395406454,5786.542320162387,local:Colombia_treecover2000.tif,Colombia_treecover2000,9959.520073885575,36118.20717343371,2026-09-20T09:50:08
08634,SABANAGRANDE,ATLÁNTICO,175.74456683977846,1988,134.63648941029183,95.20849069859956,local:Colombia_treecover2000.tif,Colombia_treecover2000,175.74456683977846,4307.423786067389,2026-09-20T09:50:08
08638,SABANALARGA,ATLÁNTICO,4884.713322093508,55220,3436.550970566801,1197.035886250549,local:Colombia_treecover2000.tif,Colombia_treecover2000,4884.713322093508,39559.94472660821,2026-09-20T09:50:08
