COD_DANE,log_defor_pre_media,defor_pre_tendencia,log_baseline_forest,n_anios_pre
20011,5.05783689558055,-0.14358183651137857,10.215138927271951,9
20013,5.852518521781961,0.6031333089983102,11.527027561344699,9
20032,6.084544970123994,0.368365169172443,9.87550517208856,9
20045,5.311332303625531,-0.3996265246641837,11.20468483958246,9
20060,5.107641005371328,-0.2441314468413882,9.379471144982515,9
20175,6.549679354127776,0.016455856007230096,11.269102689761281,9
20178,5.796604713615922,-0.03309951144295464,11.047163228288863,9
20228,5.5715835272654575,-0.24224469775766178,11.022092319758572,9
20238,5.7991229570317016,-0.023015319344172447,11.062642263563959,9
20250,5.733891287426518,0.991154976136257,10.239535413408404,9
20295,3.807550983831435,-1.4139848280098914,8.58914355188473,9
20310,3.2499868198932536,-0.43331952531606444,8.508416791236742,9
20383,5.502563480757783,-0.42420155649425695,10.559131703878725,9
20400,5.177109723612346,0.368500280418683,10.821245207951648,9
20443,3.3991953789914824,-0.4244623349390322,9.366767886418641,9
20517,5.024143644121048,-0.24922570164430446,10.506675287546786,9
20550,5.239522320037532,-0.7353005196917621,10.045229706909762,9
20570,4.999843943018035,0.20069014855782008,11.015230423224908,9
20614,4.9940993254561565,0.1464558774637137,10.082700950672214,9
20621,5.5219008210906315,0.07603959193924315,11.119983019994278,9
20710,5.493966383552854,-1.138380934379983,10.213754041283536,9
20750,5.701312760755274,0.45804199939523116,10.389407898600126,9
20770,5.741270919067192,-0.43173618197864005,10.47750006564685,9
20787,5.237398951578619,0.418119125011561,10.044299812699613,9
23001,6.346951285409905,-0.6483924021640677,10.727513861575549,9
23068,6.1315742550926275,0.07183746748647035,11.231239513136407,9
23079,5.1528868883378305,-1.1228841711810604,9.294732989673603,9
23090,5.031613700481447,-0.2842801423774395,9.612659202406187,9
23162,2.804571768092832,-0.6538561455670155,7.422600812075005,9
23168,3.331847303527362,-0.6092635101154218,8.344925722468746,9
23182,4.975353479951616,-0.6728691835551448,8.992540020312193,9
23189,5.3486777258869855,-0.03250702162535557,9.353768628678017,9
23300,0.688134638736401,0.6500818771291089,6.584625632792,9
23350,3.674526947889536,0.14030754573506066,8.62691358896144,9
23417,5.183243158702571,0.36033290212614766,9.882445717739397,9
23419,4.912213611918492,0.21232425901346907,9.694399138392773,9
23464,2.563409711275944,-0.01800820424231908,7.875795601125041,9
23466,6.369404284151394,0.31528381923320126,11.373471425188201,9
23500,4.617888958395866,0.47568099762991256,9.324983371764816,9
23555,5.796817340623391,-0.8949746065797113,9.650126388262242,9
23570,5.819845513447163,-0.7604647495600689,9.833702224281096,9
23574,5.442763970913065,-0.1282654131189105,9.595380979465029,9
23580,6.26701077721524,0.2604857905729556,11.635159469241879,9
